,Screen Name,User Name,Tweet Created At,User Location,Tweet Coordinates,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited,Replied,Tweet
3028,imssurendhar,Surendhar Selvaraj,2019-11-03 07:58:52,"Erode, India",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3029,chuddles11,Christine Huddleston,2019-11-03 07:54:24,Toronto,None,415,False,Twitter Web App,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3030,DarthJaeda,Jaeda Laurez,2019-11-03 07:53:58,At the breast store,None,415,False,Twitter for Android,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3031,CharlotteWolf,C-Wolf-Run,2019-11-03 07:52:27,Toronto,None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3032,Arctic_Jill,Jill,2019-11-03 07:49:06,,None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3033,kc491997,KIRAN CHOUDHARY🇮🇳,2019-11-03 07:47:28,"Rajasthan, India",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3034,OzbayAkbulut,Özbay 🅰️KBULUT 🔰,2019-11-03 07:46:19,,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3035,atlantidelibri,marco zirotti,2019-11-03 07:45:31,castel san pietro Bo,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3036,theFatenNabila,Faten Nabila,2019-11-03 07:44:53,Malaysia,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3037,OpinionMinister,Opinion Minister,2019-11-03 07:43:03,,None,0,False,Twitter Web App,0,False,1190893389228761088, what exactly are you comparing there is no tuition free college education in canada the advantage of private clinics in canada they offer services w reduced wait times compared to the public health care obtaining an mri scan in a hospital requires a waiting period of months 
3038,canadaknife,Steve,2019-11-03 07:41:12,,None,43,False,Twitter for iPad,0,False,None,canadians are not as smart as americans our education systems in most of canada is not what the unions bought advertising says i pity a great minister knowing that unions self interested is more important than educating our kids properly 
3039,Gertrud29409036,Gertrude@freedom,2019-11-03 07:40:23,Canada,None,6,False,Twitter for iPhone,0,False,None, when libs ndp greens foreign groups greta globalism climatism education system children eastern canada bc its amazing anyone is employed at all 
3040,HenrikGustafson,Henrik Gustafsson,2019-11-03 07:32:59,Stockholm County,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3041,juhosalmi,Juho Salmi,2019-11-03 07:30:43,Finland,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3042,berkerguvenn,Berker Guven,2019-11-03 07:28:54,"Istanbul, Turkey",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3043,IamSudhiir,Sudhir سدھیر सुधीर,2019-11-03 07:26:43,India,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3044,Fahad_PTI,محمد فہد 🌐,2019-11-03 07:25:58,Karachi,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3045,shirishag75,shirishag75,2019-11-03 07:24:33,Pune,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3046,katimleh,Kati Mari L 🦄🐢🦒🦕🍀,2019-11-03 07:24:32,"Turku, Finland",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3047,EnlightMaldives,ahmed rizan (🎈ℒ❓),2019-11-03 07:24:15,Maldives,None,185,False,Twitter for iPad,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3048,Firdous19492759,Firdous Khan 🇮🇳,2019-11-03 07:23:39,,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3049,Sandeep13829876,संदीप शर्मा ओम सांई राम जी,2019-11-03 07:22:58,"Himachal Pradesh, India",None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3050,jasmin_s99,Jasmin,2019-11-03 07:21:40,,None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3051,lil_ainstein,ayin is stronk,2019-11-03 07:20:03,,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3052,lmv6719,Lisa GlobalResistance 🇨🇦,2019-11-03 07:19:43,"East Gwillimbury, Ontario",None,415,False,Twitter for iPhone,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3053,ShafiqatRasool,Abbasi Shafqat,2019-11-03 07:18:16,"Islamabad, Pakistan",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3054,narinari_san,なり,2019-11-03 07:18:02,東京都渋谷区,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3055,theReal_KPHILL,Kevin Phillips 🇨🇦🇩🇪,2019-11-03 07:13:31,"Calgary, Alberta, Canada",None,1,False,Twitter Web App,0,False,None, congrats to you and your family canada is one of the best countries in the world if youre ambitious and interested in an education but securing a job after graduating is a herculean task good luck 
3056,ErmanLauri,Lauri Erma,2019-11-03 07:13:31,"Tampere, Finland",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3057,theReal_KPHILL,Kevin Phillips 🇨🇦🇩🇪,2019-11-03 07:12:43,"Calgary, Alberta, Canada",None,415,False,Twitter Web App,0,False,None,her father was killed by the taliban for championing his daughter to get an education in 2012 roya shams escaped to canada from afghanistan to do just that with support from the star and its readers this week she graduated 
3058,LaGalleta_18,LaGalleta,2019-11-03 07:11:19,Ahora mismito en Cáceres,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3059,MatsPertoft,Mats Pertoft,2019-11-03 07:09:40,Stockholm,None,185,False,Twitter for iPad,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3060,AminelliVr,Alessandra,2019-11-03 07:08:27,"Verona, Veneto",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3061,92Rakesh2,Rakesh Kumar,2019-11-03 07:06:44,🇮🇳,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3062,TResearchMx,TResearch,2019-11-03 07:06:35,Latinoamerica,None,0,False,IFTTT,0,False,None,carlos penna charolet tresearch the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3063,hamdhi88,hey one,2019-11-03 07:05:59,international peace office ,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3064,Muhammed__Sahin,Muhammed Sahin,2019-11-03 07:02:29,MEF Üniversitesi,None,185,False,Twitter Web App,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3065,indranimiklas,Indra Gunawan,2019-11-03 07:01:43,Stockholm,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3066,vivekanbarasan,Vivek,2019-11-03 07:01:28,"Chennai, Tamil Nadu",None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3067,shasankr,shasank regmi,2019-11-03 07:00:36,New Zealand,None,185,False,Twitter for iPhone,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3068,BordiyaPreetam,Preetam Bordiya( बेरोजगार युवा),2019-11-03 07:00:35,"Kota, India",None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
3069,victor_arrp,victor,2019-11-03 07:00:34,NEW DELHI,None,185,False,Twitter for Android,0,False,None,the top 10 countries for future skills education 1 finland 2 switzerland 3 new zealand 4 sweden 5 canada 6 netherlands 7 germany 8 singapore 9 france 10 uk economist intelligence unit report 
