source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Thestar.com'}",Christine Sismondo - Special to the Star,Is it possible to fight the climate crisis and eat some meat?,"While health concerns are driving some to eat less meat, environmental concerns are also a consideration.",https://www.thestar.com/life/health_wellness/2019/10/15/is-it-possible-to-fight-the-climate-crisis-and-eat-some-meat.html,https://images.thestar.com/-OILCqrBzZeaLGiY0fDUGLZvUqQ=/1200x800/smart/filters:cb(1570827598331)/https://www.thestar.com/content/dam/thestar/life/health_wellness/2019/10/15/is-it-possible-to-fight-the-climate-crisis-and-eat-some-meat/main.jpg,2019-10-15T10:00:00Z,"Are we eating too much meat?
Well, that depends on who you ask. For instance, most animal rights activists would say any meat is too much. Certain advocates of high-protein diets might say we aren’t eating enough. And, there’s even division of opinion amongs… [+5824 chars]"
"{'id': None, 'name': 'Smithsonianmag.com'}",Viviane Callier,This Type of Algae Absorbs More Light for Photosynthesis Than Other Plants,"Though evolutionary mergers between cells, some algae have developed the ability to convert a wider spectrum of light energy into sugars",https://www.smithsonianmag.com/science-nature/species-algae-has-evolved-absorb-more-light-photosynthesis-other-plants-180973389/,https://thumbs-prod.si-cdn.com/AnWInEZw3iqD897eEv4s0lE764A=/fit-in/1600x0/https://public-media.si-cdn.com/filer/c5/4a/c54a7958-4b3b-4c65-bce2-9e3d50defcca/istock-525346164.jpg,2019-10-23T17:34:15Z,"About 2.5 billion years ago, a pigment called chlorophyll appeared in single-celled organisms, allowing them to capture energy in the form of light and convert it into sugars. This biochemical trick, called photosynthesis, transformed the biosphere. Photosynt… [+5578 chars]"
"{'id': None, 'name': 'Itworldcanada.com'}",Buckley Smith,Growing Canadian tech haven is not where you’d expect,"When it comes to Canadian tech hubs, the province of Nova Scotia rarely comes to mind - but it should. Nova Scotia's",https://www.itworldcanada.com/article/growing-canadian-tech-haven-is-not-where-youd-expect/421183,https://i.itworldcanada.com/wp-content/uploads/2019/10/GettyImages-1063375834.jpg,2019-10-05T17:24:11Z,"When it comes to Canadian tech hubs, the province of Nova Scotia rarely comes to mind – but it should.
Nova Scotia’s world-class post-secondary institutions like Dalhousie University, which has often been leveraged when promoting technical innovation in the … [+7870 chars]"
"{'id': None, 'name': 'Nationalobserver.com'}",Michael Tutton,Great white tagging program off N.S. stirs debate over treatment of sharks,Enthusiastic scientists aboard the research vessel MV Ocearch pumped their fists as a voice crackled over the radio announcing the expedition had hooked its 11th great white shark this fall off Nova Scotia.,https://www.nationalobserver.com/2019/10/15/news/great-white-tagging-program-ns-stirs-debate-over-treatment-sharks,https://www.nationalobserver.com/sites/nationalobserver.com/files/img/2019/10/14/rsp50624238.jpg,2019-10-15T18:54:19Z,"Enthusiastic scientists aboard the research vessel MV Ocearch pumped their fists as a voice crackled over the radio announcing the expedition had hooked its 11th great white shark this fall off Nova Scotia.
But to some marine biologists, what unfolded recent… [+7749 chars]"
"{'id': None, 'name': 'Salon.com'}","Natalie Kofler, Françoise Baylis, Graham Dellaire, Landon J Getz",Genetically modifying mosquitoes to control the spread of disease carries unknown risks,Mosquitoes are one of the deadliest creatures because they are carriers for many lethal viruses,https://www.salon.com/2019/10/06/genetically-modifying-mosquitoes-to-control-the-spread-of-disease-carries-unknown-risks_partner/,https://media.salon.com/2018/05/mosquito.jpg,2019-10-06T16:29:41Z,"Every year, around one million people die of mosquito-borne diseases according to the World Health Organization (WHO). This is why mosquitoes are considered one of the deadliest living creatures on the planet — not because they are lethal themselves, but beca… [+8067 chars]"
"{'id': None, 'name': 'Nationalobserver.com'}",The Canadian Press,Bring those who question climate change into the discussion: panellists,"A way must be found to bridge the tense political divide in Canada over climate change, or some citizens and political leaders will just keep avoiding the topic, panellists said on Monday, October 14, 2019, during a public forum in Halifax.",https://www.nationalobserver.com/2019/10/16/news/bring-those-who-question-climate-change-discussion-panellists,https://www.nationalobserver.com/sites/nationalobserver.com/files/img/2019/10/15/cpt12624448.jpg,2019-10-16T14:28:38Z,"A way must be found to bridge the tense political divide in Canada over climate change, or some citizens and political leaders will just keep avoiding the topic, panellists said Monday during a public forum in Halifax.
Megan Leslie, the chief executive of th… [+4086 chars]"
"{'id': None, 'name': 'Ottawacitizen.com'}",Elizabeth Payne,Businessman says he suffers from Havana syndrome after incident during trade mission,"An Ontario businessman who travelled to Cuba in 2017 could be the first private Canadian citizen to have symptoms consistent with Havana syndrome, the mysterious illness that has affected diplomats and their families who were posted there. The man, who has as…",https://ottawacitizen.com/news/local-news/businessman-says-he-suffers-from-havana-syndrome-after-incident-during-trade-mission,https://postmediaottawacitizen2.files.wordpress.com/2019/07/canada-diplomats-in-cuba.jpg,2019-10-09T10:00:00Z,"An Ontario businessman who travelled to Cuba in 2017 could be the first private Canadian citizen to have symptoms consistent with Havana syndrome, the mysterious illness that has affected diplomats and their families who were posted there.
The man, who has a… [+4714 chars]"
"{'id': None, 'name': 'Nationalpost.com'}",Tyler Dawson,"Here’s what you need to know about Trudeau, Scheer, Singh, May, Bernier and Blanchet",Scheer has been Conservative since high school; Singh may just be hipper than Trudeau; Bernier was in Harper's cabinet; and May wasn't born in Canada,https://nationalpost.com/news/politics/election-2019/federal-leaders-bios-trudeau-scheer-singh-may-bernier-blanchet,https://nationalpostcom.files.wordpress.com/2019/10/0919_sd_election2.jpg,2019-10-18T18:40:24Z,"Watch the videos or read the transcripts to find out what you need to know about all of the federal party leaders ahead of the Oct. 21 vote. You can also find out what the parties are promising Canadians here. 
Andrew Scheer
Andrew Scheer has been a Conserv… [+5803 chars]"
"{'id': None, 'name': 'Nationalpost.com'}",Douglas Quan,"Rain, the horror! Parents divided over postponing Halloween due to bad weather",'It’ll be miserable for everybody. It’ll be muddy and cold. What’s wrong with bumping it for a day?',https://nationalpost.com/news/canada/rain-the-horror-parents-divided-over-postponing-halloween-due-to-bad-weather,https://nationalpostcom.files.wordpress.com/2019/10/trick-or-treat-3.png,2019-10-30T23:59:29Z,"With a storm system set to barrel down on parts of Eastern Canada, Montreal mother Andrea Haid took to Twitter Wednesday appealing to the city’s mayor to postpone Halloween for a day.
After learning that the neighbouring suburb of Sainte-Julie had taken the … [+4950 chars]"
"{'id': None, 'name': 'Nationalpost.com'}",The New York Times,Scientist who discredited meat guidelines didn’t report past food industry ties,"Critics of the meat study say that while Johnston may have technically complied with the letter of the disclosure rules, he did not comply with the spirit of financial disclosure",https://nationalpost.com/news/world/scientist-who-discredited-meat-guidelines-didnt-report-past-food-industry-ties,https://nationalpostcom.files.wordpress.com/2019/10/meat.jpg,2019-10-07T01:17:33Z,"A surprising new study challenged decades of nutrition advice and gave consumers the green light to eat more red and processed meat. But what the study didn’t say is that its lead author has past research ties to the meat and food industry.
The new report, p… [+10036 chars]"
"{'id': None, 'name': 'Rferl.org'}",Andy Heil,Ethical Red Flags Raised By Russia's CRISPR King,Moscow biologist and DNA specialist Denis Rebrikov has been kicking a scientific and ethical hornet's nest for nearly a year. Three prominent experts help parse the ethical dilemma over gene-editing work like his.,https://www.rferl.org/a/ethical-red-flags-raised-by-russia-s-crispr-king/30237646.html,https://gdb.rferl.org/E90A59D3-00B1-4D81-A4BC-7ED69A4686AF_cx0_cy5_cw0_w1200_r1_s.jpg,2019-10-26T10:33:13Z,"Moscow biologist and DNA specialist Denis Rebrikov has spent much of the past year kicking a scientific and ethical hornet's nest with increasing urgency.
In the summer, he announced his ambitions to genetically modify human embryos for pregnancy using a tec… [+15927 chars]"
"{'id': None, 'name': 'Globalnews.ca'}",Elizabeth Mcsheffrey,Nova Scotia first province to include breast density results in all mammograms,The Nova Scotia health department is encouraging any women who have had a screening done in the last two years to contact their primary health care provide and ask for their breast density information.,http://globalnews.ca/news/6096485/breast-density-results-mammograms/,https://shawglobalnews.files.wordpress.com/2019/10/randy-delorey.jpg?quality=70&strip=all&w=720&h=379&crop=1,2019-10-29T18:35:41Z,"Nova Scotia has become the first province to provide breast density results to all women who undergo a mammogram, using a new technology pioneered in-house.
The standardized changes are effective immediately, with the new Densitas breast density assessment s… [+2760 chars]"
"{'id': None, 'name': 'Salon.com'}",Jenny Weitzman,Confusion at the fish counter: How to eat fish responsibly,Here’s how to make a responsible choice at the fish counter.,https://www.salon.com/2019/10/27/confusion-at-the-fish-counter-how-to-eat-fish-responsibly_partner/,https://media.salon.com/2019/10/fish-counter.jpg,2019-10-27T18:59:41Z,"It now seems absurd that anyone once believed the ocean was inexhaustable: fish stocks are in dismal shape and scientists say overfishing is a global problem with potentially irreversible consequences to ecosystems and human livelihoods.
Sustainability has b… [+5784 chars]"
"{'id': None, 'name': 'Ctvnews.ca'}",Jonathan Forani,Why have there been so many meat recalls in Canada?,"A recent spate of food recalls across Canada related to E. coli and Listeria concerns reflect a more demanding Canadian Food Inspection Agency and not necessarily dangerous meat products, says one industry expert.",https://www.ctvnews.ca/health/why-have-there-been-so-many-meat-recalls-in-canada-1.4641158,https://www.ctvnews.ca/polopoly_fs/1.4610149.1569437157!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2019-10-16T18:11:46Z,"TORONTO -- After a spate of food recalls across Canada, its easy to wonder: What is happening to the meat industry?
Hundreds of beef and veal products have been recalled by the Canadian Food Inspection Agency. The notices name dozens of retail businesses fro… [+2159 chars]"
"{'id': 'cbc-news', 'name': 'CBC News'}",,This grad had an epic reaction when he finally earned his degree,Baron Longley didn't wait to leave the stage to start celebrating his hard-earned bachelor of management degree from Dalhousie University last week. His celebration caused the crowd to erupt.,https://www.cbc.ca/news/canada/nova-scotia/dalhousie-university-fall-convocation-baron-longley-bachelor-of-management-1.5321247,https://i.cbc.ca/1.5321565.1571171114!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/baron-longley-hug.jpg,2019-10-15T20:39:34Z,"When Baron Longley heard his name called at Dalhousie University's fall convocation last week, he didn't wait to leave the stage to start celebrating.
A video of the ceremony shows Longley, who received a bachelor of management from the Halifax university, s… [+2870 chars]"
